Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
192.168.0.128-192.168.0.170-48868-4321-6,192.168.0.128,48868,192.168.0.170,4321,6,03/12/2021 07:07:27 PM,126793,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.773741452603852,126793.0,0.0,126793.0,126793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.886870726301926,7.886870726301926,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48870-4321-6,192.168.0.128,48870,192.168.0.170,4321,6,03/12/2021 07:07:37 PM,28762,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.53619358876296,28762.0,0.0,28762.0,28762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,34.76809679438148,34.76809679438148,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-47924-4321-6,192.168.0.128,47924,192.168.0.170,4321,6,03/12/2021 07:05:37 PM,119945641,63,62,28080.0,0.0,464.0,320.0,445.7142857142856,48.33065832949323,0.0,0.0,0.0,0.0,234.1060480889005,1.0421387468344931,967303.5564516132,917107.9557898368,2438661.0,17513.0,119945641.0,1934607.112903226,381441.1566867959,2513976.0,507984.0,117409859.0,1924751.786885246,376935.0117790473,2193815.0,514941.0,1,0,0,0,2016,1984,0.5252379284045846,0.5169008184299086,0.0,464.0,226.53968253968256,226.4407613763441,51275.41841269843,0,0,0,63,125,0,0,0,0.0,228.352,445.7142857142857,0.0,0,0,0,0,0,0,1,484,1,0,2426,501,62,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48872-4321-6,192.168.0.128,48872,192.168.0.170,4321,6,03/12/2021 07:07:47 PM,123771,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15887404965622,123771.0,0.0,123771.0,123771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8.07943702482811,8.07943702482811,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48874-4321-6,192.168.0.128,48874,192.168.0.170,4321,6,03/12/2021 07:07:57 PM,32726,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11348774674571,32726.0,0.0,32726.0,32726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,30.556743873372856,30.556743873372856,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48876-4321-6,192.168.0.128,48876,192.168.0.170,4321,6,03/12/2021 07:08:07 PM,123089,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24840562519803,123089.0,0.0,123089.0,123089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8.124202812599014,8.124202812599014,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48878-4321-6,192.168.0.128,48878,192.168.0.170,4321,6,03/12/2021 07:08:17 PM,127537,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.681723735072955,127537.0,0.0,127537.0,127537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.8408618675364785,7.8408618675364785,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48880-4321-6,192.168.0.128,48880,192.168.0.170,4321,6,03/12/2021 07:08:27 PM,127001,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.747907496791363,127001.0,0.0,127001.0,127001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.873953748395682,7.873953748395682,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48882-4321-6,192.168.0.128,48882,192.168.0.170,4321,6,03/12/2021 07:08:37 PM,27205,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.51589781290204,27205.0,0.0,27205.0,27205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,36.75794890645102,36.75794890645102,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48884-4321-6,192.168.0.128,48884,192.168.0.170,4321,6,03/12/2021 07:08:47 PM,33524,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.65875193890944,33524.0,0.0,33524.0,33524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,29.82937596945472,29.82937596945472,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48886-4321-6,192.168.0.128,48886,192.168.0.170,4321,6,03/12/2021 07:08:57 PM,3691,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.858574911948,3691.0,0.0,3691.0,3691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,270.929287455974,270.929287455974,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48888-4321-6,192.168.0.128,48888,192.168.0.170,4321,6,03/12/2021 07:09:07 PM,3495,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.2460658082975,3495.0,0.0,3495.0,3495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,286.1230329041488,286.1230329041488,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48890-4321-6,192.168.0.128,48890,192.168.0.170,4321,6,03/12/2021 07:09:17 PM,77081,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.94673136051686,77081.0,0.0,77081.0,77081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,12.97336568025843,12.97336568025843,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48892-4321-6,192.168.0.128,48892,192.168.0.170,4321,6,03/12/2021 07:09:28 PM,131403,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.22035265557103,131403.0,0.0,131403.0,131403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.610176327785515,7.610176327785515,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48894-4321-6,192.168.0.128,48894,192.168.0.170,4321,6,03/12/2021 07:09:38 PM,329777,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.064704330502128,329777.0,0.0,329777.0,329777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,3.032352165251064,3.032352165251064,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-47924-4321-6,192.168.0.128,47924,192.168.0.170,4321,6,03/12/2021 07:07:37 PM,119505433,63,62,27616.0,0.0,464.0,0.0,438.3492063492063,74.02400629136791,0.0,0.0,0.0,0.0,231.0857281275237,1.0459775498240318,963753.491935484,920238.3830265176,2415040.0,14127.0,119388378.0,1925619.0,384386.2723938674,2530266.0,508085.0,117460321.0,1925579.0327868853,391772.097005728,2554890.0,509960.0,0,0,0,0,2016,1984,0.5271726851113121,0.5188048647127198,0.0,464.0,219.17460317460305,226.1408085017856,51139.66526984127,0,0,0,62,125,0,0,0,0.0,220.928,438.3492063492063,0.0,0,0,0,0,0,0,1,476,1,0,501,501,62,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48896-4321-6,192.168.0.128,48896,192.168.0.170,4321,6,03/12/2021 07:09:48 PM,229635,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.709473730049861,229635.0,0.0,229635.0,229635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,4.354736865024931,4.354736865024931,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48898-4321-6,192.168.0.128,48898,192.168.0.170,4321,6,03/12/2021 07:09:58 PM,125553,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929527769149283,125553.0,0.0,125553.0,125553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.964763884574642,7.964763884574642,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48900-4321-6,192.168.0.128,48900,192.168.0.170,4321,6,03/12/2021 07:10:08 PM,3912009,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0224925351654357,1304003.0,689652.8184064791,2080079.0,761367.0,3150642.0,1575321.0,713835.6093163188,2080079.0,1070563.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,20,0.7668694013740767,0.2556231337913588,0.0,0.0,0.0,0.0,0.0,0,3,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48902-4321-6,192.168.0.128,48902,192.168.0.170,4321,6,03/12/2021 07:10:22 PM,27719,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.15267506042787,27719.0,0.0,27719.0,27719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,36.076337530213934,36.076337530213934,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48904-4321-6,192.168.0.128,48904,192.168.0.170,4321,6,03/12/2021 07:10:32 PM,127675,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.664773839827689,127675.0,0.0,127675.0,127675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.832386919913843,7.832386919913843,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48906-4321-6,192.168.0.128,48906,192.168.0.170,4321,6,03/12/2021 07:10:43 PM,24639,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.172125492106,24639.0,0.0,24639.0,24639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,40.586062746053,40.586062746053,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48908-4321-6,192.168.0.128,48908,192.168.0.170,4321,6,03/12/2021 07:10:53 PM,127241,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718204038006618,127241.0,0.0,127241.0,127241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.859102019003309,7.859102019003309,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48910-4321-6,192.168.0.128,48910,192.168.0.170,4321,6,03/12/2021 07:11:03 PM,25920,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1604938271605,25920.0,0.0,25920.0,25920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,38.58024691358025,38.58024691358025,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48912-4321-6,192.168.0.128,48912,192.168.0.170,4321,6,03/12/2021 07:11:13 PM,6277,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.6235462800701,6277.0,0.0,6277.0,6277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,159.31177314003506,159.31177314003506,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48914-4321-6,192.168.0.128,48914,192.168.0.170,4321,6,03/12/2021 07:11:23 PM,51485,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8462659026901,51485.0,0.0,51485.0,51485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,19.42313295134505,19.42313295134505,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48916-4321-6,192.168.0.128,48916,192.168.0.170,4321,6,03/12/2021 07:11:33 PM,3206814,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2473439370041417,1068938.0,987421.0998191196,2079982.0,106970.0,3099844.0,1549922.0,749618.0408714828,2079982.0,1019862.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,20,0.9355079527531064,0.3118359842510354,0.0,0.0,0.0,0.0,0.0,0,3,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-47924-4321-6,192.168.0.128,47924,192.168.0.170,4321,6,03/12/2021 07:09:38 PM,119907217,73,64,32720.0,0.0,464.0,320.0,448.2191780821918,45.29356300088423,0.0,0.0,0.0,0.0,272.8776533942907,1.142550076864848,881670.7132352943,872271.7087728257,2007887.0,40.0,119907217.0,1665378.0138888892,637110.2947809973,2033443.0,81061.0,117749909.0,1869046.174603175,922733.23954077,5839560.0,235.0,1,0,0,0,2336,2072,0.6088040555557219,0.5337460213091261,0.0,464.0,240.46376811594183,226.83455366425684,51453.914736062616,0,0,0,73,137,0,0,0,0.0,242.2189781021898,448.2191780821918,0.0,0,0,0,1856,4,1396,1,564,1,0,2426,501,72,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48918-4321-6,192.168.0.128,48918,192.168.0.170,4321,6,03/12/2021 07:11:46 PM,81832,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.44031674650504,81832.0,0.0,81832.0,81832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,12.220158373252517,12.220158373252517,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48920-4321-6,192.168.0.128,48920,192.168.0.170,4321,6,03/12/2021 07:11:56 PM,71230,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.078056998455708,71230.0,0.0,71230.0,71230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,14.039028499227854,14.039028499227854,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48922-4321-6,192.168.0.128,48922,192.168.0.170,4321,6,03/12/2021 07:12:06 PM,130101,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.372672000983853,130101.0,0.0,130101.0,130101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.686336000491925,7.686336000491925,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48924-4321-6,192.168.0.128,48924,192.168.0.170,4321,6,03/12/2021 07:12:16 PM,124155,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.108896137892152,124155.0,0.0,124155.0,124155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8.054448068946076,8.054448068946076,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48926-4321-6,192.168.0.128,48926,192.168.0.170,4321,6,03/12/2021 07:12:26 PM,29920,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.84491978609626,29920.0,0.0,29920.0,29920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,33.42245989304813,33.42245989304813,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48928-4321-6,192.168.0.128,48928,192.168.0.170,4321,6,03/12/2021 07:12:36 PM,3799,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.454330086865,3799.0,0.0,3799.0,3799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,263.2271650434325,263.2271650434325,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48930-4321-6,192.168.0.128,48930,192.168.0.170,4321,6,03/12/2021 07:12:47 PM,54154,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.93171326217824,54154.0,0.0,54154.0,54154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,18.46585663108912,18.46585663108912,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48932-4321-6,192.168.0.128,48932,192.168.0.170,4321,6,03/12/2021 07:12:57 PM,125948,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.879569346079334,125948.0,0.0,125948.0,125948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.939784673039667,7.939784673039667,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48934-4321-6,192.168.0.128,48934,192.168.0.170,4321,6,03/12/2021 07:13:07 PM,125397,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.949344880659028,125397.0,0.0,125397.0,125397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7.974672440329513,7.974672440329513,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
192.168.0.128-192.168.0.170-48936-4321-6,192.168.0.128,48936,192.168.0.170,4321,6,03/12/2021 07:13:17 PM,1151568,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605143595514985,575784.0,674118.8356306327,1052458.0,99110.0,1052458.0,1052458.0,0.0,1052458.0,1052458.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,20,1.73676239700999,0.868381198504995,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,64240,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ransomware,1
